,Station,Longitude,Latitude,Ref. value,Plot Color
1120,MIDLAND ODESSA,-102.1889,31.9433,-0.000568289,No Color
2474,MIDVILLE EXP STN,-82.2156,32.8753,0.000437061,Dark Blue
2591,MIDWEST,-106.2772,43.4131,-5.10E-07,No Color
1673,MILACA,-93.6617,45.7533,-0.001041784,No Color
1626,MILAN 1 NW,-95.9269,45.1219,-0.002079287,No Color
2138,MILAN EXP STN,-88.7267,35.9328,-0.003117659,No Color
471,MILES CITY F WILEY FLD,-105.8825,46.4267,-0.001301936,No Color
1616,MILESVILLE 5 NE,-101.6192,44.5208,-0.000247604,No Color
637,MILFORD 4 NW,-95.1842,43.3828,-0.001227299,No Color
1188,MILFORD GM PROVING GRD,-83.6844,42.5794,-4.03E-05,No Color
2136,MILLBROOK,-73.67,41.8553,-0.000704377,No Color
2062,MILLEDGEVILLE,-83.2497,33.0831,-0.000957611,No Color
1756,MILLER,-98.9814,44.5178,-2.57E-05,No Color
1813,MILLERSBURG,-81.9197,40.5375,-0.00047571,No Color
2624,MILLINOCKET MUNI AP,-68.6925,45.6478,-0.001740051,No Color
487,MILLPORT 4 NE,-80.8561,40.7692,-0.001068343,No Color
1762,MILLVILLE MUNI AP,-75.0667,39.3667,-0.001324071,No Color
500,MILTON FREEWATER,-118.4089,45.9428,-0.002044289,No Color
1466,MILWAUKEE MITCHELL AP,-87.9044,42.955,-0.002865236,No Color
1526,MILWAUKEE MT MARY CLG,-88.0294,43.0719,-0.002991548,No Color
463,MINA,-118.1056,38.3844,-0.002241525,No Color
2092,MINCHUMINA,-152.2817,63.9033,-0.002947091,No Color
515,MINDEN,-119.7758,38.9547,-0.00252385,No Color
2505,MINERAL WELLS AP,-98.0603,32.7817,-0.001237759,No Color
579,MINIDOKA DAM,-113.5003,42.6767,-0.001047291,No Color
1590,MINNEAPOLIS,-97.7047,39.1247,-0.000119753,No Color
683,MINNEAPOLIS/ST PAUL AP,-93.2289,44.8831,-0.002938154,No Color
649,MINOCQUA,-89.7322,45.8864,-0.000272468,No Color
1886,MINONK,-89.0339,40.9125,-0.001512841,No Color
1489,MINOT EXP STN,-101.2964,48.1803,-0.002344528,No Color
661,MINOT INTL AP,-101.2733,48.2553,-0.001929949,No Color
1712,MISSION 14 S,-100.6083,43.1114,0.000191014,No Color
2638,MISSOULA 6 NW WFO,-114.0911,46.9244,-0.000646774,No Color
315,MISSOULA INTL AP,-114.0925,46.9208,-0.001935331,No Color
479,MITCHELL 5E,-103.7008,41.9481,-0.002234948,No Color
551,MOAB,-109.5458,38.5744,-0.000571082,No Color
2315,MOBERLY,-92.4369,39.4194,-0.001217626,No Color
1414,MOBILE,-88.2397,30.6794,0.000180421,No Color
2682,MOBILE DWTN AP,-88.0681,30.6264,-0.00092718,No Color
1394,MOBRIDGE 2NNW,-100.4489,45.5656,-0.000735635,No Color
2594,MOCCASIN EXP STN,-109.9514,47.0575,-0.002397637,No Color
57,MODESTO CITY CO AP,-120.9506,37.6242,-0.000613287,No Color
361,MOFFETT FEDERAL AIRFIELD,-122.0481,37.4058,-0.000562016,No Color
2552,MOFFIT 3 SE,-100.2294,46.6706,0.000209153,No Color
1463,MOHALL,-101.5089,48.7603,-0.000327478,No Color
1031,MOHONK LAKE,-74.155,41.7681,-0.00430446,No Color
1368,MOLINE QUAD CITY INTL AP,-90.5233,41.4653,-0.001267329,No Color
2032,MOLOKAI AP,-157.0961,21.1544,2.15E-05,No Color
1733,MONDOVI,-91.6719,44.5647,-0.00234369,No Color
206,MONROE,-121.9944,47.8453,-0.000603405,No Color
1700,MONROE 2 SE,-80.5233,34.9797,-0.000384476,No Color
2338,MONROE RGNL AP,-92.0406,32.5156,-0.001340756,No Color
470,MONTAGUE 4 NW,-86.4175,43.4614,-0.00127644,No Color
2058,MONTE VISTA 2W,-106.1872,37.5811,0.001818954,Darkest Blue
2151,MONTEAGLE,-85.8417,35.2244,0.000924448,Darkest Blue
1541,MONTELLO,-89.3169,43.7806,-0.002557748,No Color
866,MONTELLO 2NE,-114.1708,41.2783,-0.000807249,No Color
789,MONTEVIDEO 1 SW,-95.7461,44.9342,-0.000462345,No Color
277,MONTEZUMA CASTLE NM,-111.8381,34.6106,-0.000704925,No Color
1896,MONTGOMERY AP,-86.4075,32.2997,-0.000737298,No Color
1405,MONTICELLO 3 NE,-84.8275,36.8667,0.000312028,Dark Blue
1917,MONTICELLO 5 SE,-83.7833,30.4922,-0.001174569,No Color
2214,MONTICELLO MUNI AP,-91.7556,33.6361,-0.001454214,No Color
2435,MONTROSE #2,-107.8792,38.4858,-0.001183882,No Color
1036,MOORE HAVEN LOCK 1,-81.0872,26.84,-0.000461355,No Color
1681,MOOREFIELD 1 SSE,-78.9664,39.0461,-0.000334369,No Color
2542,MOORHEAD 9 NE,-105.7517,45.1758,-0.001593947,No Color
199,MOOSE,-110.7169,43.6536,-0.0027007,No Color
718,MOOSE LAKE 1 SSE,-92.7578,46.4378,-0.001525171,No Color
713,MORA,-93.3147,45.8775,-0.000512493,No Color
44,MORAN 5WNW,-110.5889,43.8567,-0.001556045,No Color
342,MOREHEAD CITY 2 WNW,-76.7358,34.7336,-0.0011095,No Color
2202,MORGAN CITY,-91.1761,29.6833,-0.000395379,No Color
2254,MORGANTON,-81.6728,35.7297,-0.000190559,No Color
854,MORGANTOWN HART FLD,-79.9164,39.6428,-0.001300883,No Color
2249,MORGANTOWN L&D,-79.9697,39.6203,-0.001176883,No Color
2057,MORMON FLAT,NA,NA,-0.000623227,No Color
588,MORO,-120.7236,45.4825,-0.002199913,No Color
120,MORONI,-111.5872,39.5267,-0.001034556,No Color
2334,MORRILTON,-92.7672,35.1581,0.000257457,Dark Blue
2662,MORRIS 1 NW,-88.4336,41.3708,-0.000962325,No Color
776,MORRIS WC EXP STN,-95.8747,45.5903,-0.00205049,No Color
821,MORRISON,-89.9744,41.8039,-0.001353038,No Color
296,MORRISVILLE 6 SW,-75.7264,42.8417,-0.001334361,No Color
359,MORRO BAY FIRE DEPT,-120.8456,35.3672,-0.000212116,No Color
1358,MOSBY 4 ENE,-107.8225,47.0219,-0.001020478,No Color
121,MOSCOW U OF I,-116.9558,46.7281,-0.000936108,No Color
2631,MOSES LAKE GRANT CO AP,-119.3192,47.2078,0.000760954,Darkest Blue
2407,MOSQUERO 1 NE,-103.9439,35.8022,-0.003091314,No Color
1801,MOULTON 2,-87.2989,34.4883,0.000778303,Darkest Blue
1968,MOULTRIE 2 ESE,-83.7492,31.1769,-0.000449977,No Color
2567,MOUND VALLEY 3 WSW,-95.4508,37.1872,0.001900583,Darkest Blue
2071,MOUNTAINAIR,-106.2606,34.5208,-0.000438785,No Color
446,MOXEE CITY 10 E,-120.1678,46.5053,-0.002280052,No Color
308,MT ADAMS RS,-121.5403,45.9997,-0.001099478,No Color
1782,MT AIRY 2 W,-80.6508,36.4992,4.90E-05,No Color
2443,MT AYR,-94.2428,40.7053,-0.001131849,No Color
1816,MT CARROLL,-89.9842,42.0981,-0.000918711,No Color
879,MT CLEMENS ANG BASE,-82.8183,42.6083,-0.001716513,No Color
1835,MT DIABLO JUNCTION,-121.9303,37.8792,0.000273363,Dark Blue
367,MT HAMILTON,-121.6425,37.3436,-0.002558022,No Color
977,MT LOCKE,-104.0233,30.7053,-0.000146675,No Color
976,MT MANSFIELD,-72.8153,44.5247,-0.001683635,No Color
1337,MT PLEASANT 1 SSW,-91.5647,40.9486,-0.002009092,No Color
1807,MT PLEASANT 1N,-87.2019,35.5572,-0.000916645,No Color
855,MT PLEASANT UNIV,-84.7697,43.5858,-0.00186137,No Color
1849,MT STERLING,-83.9333,38.0583,-0.000183469,No Color
1019,MT SUNAPEE,-72.0792,43.3325,-0.002088683,No Color
917,MT VERNON 3 NE,-88.8533,38.3483,7.80E-05,No Color
857,MT WASHINGTON,-71.2994,44.2667,-0.003279667,No Color
2270,MT WEATHER,-77.8883,39.0642,-0.001823953,No Color
449,MT WILSON CBS,-118.0711,34.2308,-0.003455318,No Color
2687,MTN CITY 2,-81.8033,36.4739,0.000258396,Dark Blue
918,MTN DELL DAM,-111.7222,40.7497,-0.001597242,No Color
2343,MTN GROVE 2 N,-92.2617,37.1542,-0.000141819,No Color
2234,MTN HOME 1 NNW,-92.3939,36.3458,-0.000258301,No Color
486,MTN LAKE,-81.5992,27.9378,-0.000580222,No Color
1504,MTN PARK,-105.8225,32.9539,-0.001066878,No Color
425,MUD MTN DAM,-121.9356,47.1414,-0.000915275,No Color
1381,MULESHOE #1,-102.7328,34.2192,-0.000928137,No Color
804,MUNISING,-86.6625,46.4122,-0.001336283,No Color
1349,MURDO,-100.7078,43.8894,-0.000412017,No Color
1343,MURFREESBORO 5 N,-86.3728,35.9203,-0.000673945,No Color
1332,MUSCATINE,-91.0728,41.4075,-0.001924364,No Color
1877,MUSCLE SHOALS RGNL AP,-87.5997,34.7442,-0.001428867,No Color
583,MUSKEGON CO AP,-86.2367,43.1711,-0.001369184,No Color
2278,MUSKOGEE,-95.3339,35.7781,-0.00021028,No Color
983,MUTUAL,-99.17,36.2283,4.63E-05,No Color
530,MYAKKA RIVER SP,-82.3161,27.2417,-0.00172355,No Color
935,MYSTIC LAKE,-109.7311,45.2436,-0.000228528,No Color
118,MYTON,-110.0617,40.1942,-0.000619821,No Color
2285,NAHUNTA 6NE,-81.9197,31.2739,0.001899729,Darkest Blue
502,NANTUCKET MEM AP,-70.0608,41.2531,-0.001521261,No Color
336,NAPA STATE HOSPITAL,-122.2647,38.2778,-0.000361713,No Color
2525,NASHUA 2 NNW,-71.4736,42.7914,-0.001360876,No Color
1810,NASHVILLE 1 E,-89.3586,38.3431,-0.00192628,No Color
1719,NASHVILLE INTL AP,-86.6892,36.1189,-0.001765487,No Color
2341,NATCHEZ,-91.3408,31.5889,0.000408697,Dark Blue
2215,NATL ARBORETUM DC,-76.97,38.9133,-0.001310167,No Color
2622,NATURAL BRG,-111.4533,34.3222,-0.00036437,No Color
197,NEEDLES AP,-114.6189,34.7675,-0.00182609,No Color
1404,NEILLSVILLE 3ESE,-90.535,44.5378,-0.000681045,No Color
2670,NENANA MUNI AP,-149.0717,64.55,-0.004290749,No Color
91,NEOLA,-110.0511,40.4178,-0.00212783,No Color
1949,NEOSHO,-94.36,36.8639,0.000284891,Dark Blue
129,NEPHI,-111.8319,39.7122,-0.001036751,No Color
2696,NESHAMINY FALLS,-74.955,40.1358,2.87E-05,No Color
1283,NESS CITY,-99.91,38.4478,0.000916635,Darkest Blue
271,NEVADA CITY,-121.0008,39.2467,-0.001304515,No Color
2346,NEVADA WTP,-94.3736,37.8394,-7.16E-05,No Color
329,NEW BERN CRAVEN CO AP,-77.0481,35.0678,-0.000833707,No Color
1455,NEW BRAUNFELS,-98.1189,29.7192,-0.000281113,No Color
477,NEW CASTLE 1 N,-80.3614,41.0172,-0.001360712,No Color
728,NEW CASTLE 3 SW,-85.3953,39.8942,-0.00059555,No Color
1546,NEW CUMBERLAND L/D,-80.6275,40.5261,-0.000588536,No Color
1369,NEW ENGLAND,-102.8692,46.5414,-0.001971167,No Color
1422,NEW FRANKLIN 1W,-92.7558,39.0172,-0.00048107,No Color
1452,NEW HAMPTON,-92.3122,43.0453,-0.001783365,No Color
137,NEW HARMONY,-113.2897,37.4636,0.00030684,Dark Blue
2123,NEW HAVEN TWEED AP,-72.8872,41.2639,-0.001235685,No Color
1803,NEW LEXINGTON 2 NW,-82.2156,39.7333,0.000137083,No Color
625,NEW LONDON,-88.7189,44.3589,-0.000860738,No Color
187,NEW MEADOWS RS,-116.2933,44.9714,-0.000557713,No Color
1049,NEW ORLEANS AUDUBON,-90.1303,29.9167,-0.001308932,No Color
1046,NEW ORLEANS INTL AP,-90.2511,29.9933,-0.001077696,No Color
393,NEW RIVER MCAF,-77.3833,34.7,-0.000691151,No Color
1085,NEW ROADS 5 NE,-91.3672,30.7267,-0.001579069,No Color
1852,NEW SALEM 5NW,-101.4897,46.8925,0.000228595,No Color
1199,NEW YORK CNTRL PK TWR,-73.9692,40.7789,-0.001629583,No Color
1226,NEW YORK JFK INTL AP,-73.7622,40.6386,-0.001871688,No Color
1214,NEW YORK LAGUARDIA AP,-73.8803,40.7794,-0.002274914,No Color
1219,NEWARK INTL AP,-74.1694,40.6825,-0.001882113,No Color
1793,NEWARK WATER WKS,-82.4128,40.0875,0.00043536,Dark Blue
2207,NEWBERRY,-81.6236,34.2978,0.000519109,Dark Blue
1380,NEWBERRY CORRECTIONAL FACILITY,-85.5033,46.3286,-0.001964746,No Color
1406,NEWCASTLE,-104.1886,43.8497,-0.00082725,No Color
1663,NEWELL,-103.4275,44.7158,-0.001191886,No Color
660,NEWHALEM,-121.2419,48.6758,-0.000954416,No Color
2165,NEWPORT 1 NW,-83.2008,35.9833,-0.002489065,No Color
758,NEWPORT BEACH HARBOR,-117.8803,33.6025,-0.00055372,No Color
2289,NEWTON EXP STN,-89.0817,32.3378,-0.000169894,No Color
126,NEZPERCE,-116.243,46.2325,-0.000945127,No Color
862,NICEVILLE,-86.4928,30.5317,-0.000602634,No Color
2302,NIMROD DAM,-93.1594,34.9553,-0.001925573,No Color
1103,NIXON,-97.7675,29.2283,0.000181649,No Color
335,NOGALES 6 N,-110.9681,31.4553,-0.000850957,No Color
234,NOME MUNI AP,-165.44,64.5111,-0.002994068,No Color
2563,NORFOLK 2 SW,-73.2208,41.9725,-0.00309509,No Color
319,NORFOLK INTL AP,-76.1922,36.9033,-0.002313437,No Color
2406,NORFOLK KARL STEFAN AP,-97.4353,41.9856,-0.000894069,No Color
348,NORFOLK NAS,-76.2833,36.95,-0.002420074,No Color
2658,NORMAN 3SSE,-97.4378,35.1808,0.000467366,Dark Blue
1561,NORRIS,-84.0603,36.2131,0.000878017,Darkest Blue
1304,NORRIS MADISON PH,-111.6325,45.4856,-0.003289074,No Color
2607,NORRISTOWN,-75.3583,40.1197,-0.001778862,No Color
288,NORTH BEND RGNL AP,-124.2436,43.4133,-6.75E-05,No Color
2025,NORTH FORK RS,-119.5097,37.2328,-0.001244093,No Color
561,NORTH ISLAND NAS,-117.2,32.7,-0.001270863,No Color
1617,NORTH PLATTE EXP FARM,-100.7494,41.0569,-0.000767706,No Color
2532,NORTH PLATTE RGNL AP,-100.6694,41.1214,-0.001365626,No Color
1432,NORTH VERNON 2 ESE,-85.5997,39.0017,-0.001538567,No Color
1551,NORTH WILKESBORO,-81.1494,36.1631,-0.001178168,No Color
2657,NORTHFIELD,-72.6567,44.1647,-0.001020572,No Color
869,NORTHPORT,-117.8667,48.8742,-0.001637769,No Color
1160,NORTHWAY AP,-141.9292,62.9614,-0.002455107,No Color
1600,NORTON 9SSE,-99.8361,39.7411,-0.000508047,No Color
2201,NORWALK WWTP,-82.6167,41.2667,-0.001245366,No Color
1729,NORWICH PUB UTILITY PLANT,-72.0642,41.5269,-0.001149618,No Color
944,NYSSA,-116.9903,43.8764,-0.001944192,No Color
1751,O'NEILL,-98.6564,42.4594,-0.000172906,No Color
1354,OAK CITY,-112.3342,39.3758,0.000581135,Dark Blue
1145,OAK RIDGE ATDD,-84.2486,36.0028,-0.001562722,No Color
1599,OAKDALE,-97.9667,42.0644,-0.0003724,No Color
787,OAKES,-98.0919,46.1458,-0.000954229,No Color
2235,OAKLAND 1 SE,-79.4,39.4133,-0.000616566,No Color
431,OAKLAND METRO INTL AP,-122.2208,37.7214,-0.000482522,No Color
215,OAKLEY,-113.8981,42.2342,-0.001378968,No Color
1686,OAKLEY 4W,-100.9447,39.1131,0.001503913,Darkest Blue
15,OAKRIDGE FISH HATCHERY,-122.4433,43.7428,0.000523205,Dark Blue
2337,OBERLIN FIRE TWR,-92.7739,30.6036,0.000364511,Dark Blue
504,OCALA,-82.0778,29.1639,1.86E-05,No Color
321,OCEANA NAS,-76.0333,36.8167,-0.001712906,No Color
543,OCEANSIDE MARINA,-117.395,33.2097,0.000149577,No Color
209,OCHOCO RS,-120.4264,44.3964,-0.002491288,No Color
2288,OCONALUFTEE,-83.3056,35.5158,-0.001103474,No Color
1326,OCONOMOWOC,-88.5036,43.1003,-0.002154807,No Color
764,OCONTO 4 W,-87.955,44.8919,-0.001305959,No Color
2629,OCRACOKE,-75.9872,35.1075,0.001688099,Darkest Blue
452,ODESSA,-118.6944,47.3328,-0.00069996,No Color
1667,OELRICHS,-103.2372,43.1878,0.000864729,Darkest Blue
989,OGALLALA,-101.7206,41.1275,-0.001564549,No Color
822,OGDENSBURG 4 NE,-75.4442,44.7281,-0.001334763,No Color
444,OJAI,-119.2275,34.4478,-7.13E-05,No Color
2362,OKLAHOMA CITY WILL ROGERS AP,-97.6006,35.3889,-0.001357173,No Color
2689,OLATHE JOHNSON CO AP,-94.8897,38.8317,-0.002675169,No Color
1146,OLD FORGE,-74.9839,43.7025,-0.000988367,No Color
736,OLGA 2 SE,-122.8064,48.6117,-0.000869922,No Color
1417,OLNEY 2S,-88.0817,38.7003,-0.000390793,No Color
2545,OLTON,-102.1356,34.1797,-0.000454242,No Color
183,OLYMPIA AP,-122.9033,46.9733,-0.000909907,No Color
2020,OMAHA EPPLEY AIRFIELD,-95.8992,41.3103,-0.000357795,No Color
326,OMAK AP,-119.5167,48.4608,-0.000854814,No Color
1190,ONAWAY 4N,-84.2233,45.4108,-0.001077231,No Color
2130,ONEIDA,-84.5308,36.5028,-0.001922807,No Color
1639,ONIDA 4 NW,-100.1447,44.7317,0.000542318,Dark Blue
1246,ONTARIO KSRV,-116.9717,44.0439,-0.000329045,No Color
1969,OOLITIC PURDUE EX FRM,-86.5519,38.8894,-0.00182733,No Color
2465,OOLOGAH DAM,-95.6833,36.4333,-0.001127817,No Color
437,OPAEULA 870,NA,NA,-6.05E-05,No Color
2294,OPELIKA,-85.4492,32.6592,-0.000732447,No Color
2565,OPHEIM 10 N,-106.38,48.9989,-0.001036973,No Color
1961,OPHEIM 12 SSE,-106.3153,48.6956,-0.001436318,No Color
450,OPIHIHALE NO 2 24.1,-155.8747,19.2706,0.0007489,Darkest Blue
1787,ORANGEBURG 2,-80.8733,33.4886,-0.001268126,No Color
61,ORDERVILLE,-112.6389,37.2722,-0.000617733,No Color
2399,OREGON,-95.1464,39.9808,-0.000843529,No Color
250,OREGON CITY,-122.6047,45.3558,-0.000568541,No Color
2055,ORGAN PIPE CACTUS NM,-112.8003,31.9556,-0.001455976,No Color
83,ORLAND,-122.1997,39.7458,-0.000615662,No Color
2635,ORLANDO EXECUTIVE AP,-81.3331,28.5453,-0.000586883,No Color
343,ORLANDO INTL AP,-81.325,28.4339,-0.000298012,No Color
155,ORLEANS,-123.5317,41.3089,-7.34E-06,No Color
311,OROGRANDE,-106.0925,32.3789,-0.000541667,No Color
82,OROVADA 3 W,-117.8389,41.5683,0.000532262,Dark Blue
710,OSAGE,-92.8106,43.2794,-0.000681401,No Color
2690,OSAGE CITY,-95.8031,38.6361,0.000391294,Dark Blue
670,OSHKOSH,-88.5581,44.0206,-0.002012152,No Color
1900,OSKALOOSA,-92.6467,41.3214,0.000256121,No Color
836,OSWEGO EAST,-76.4933,43.4622,-0.001925373,No Color
2537,OTIS,-107.8408,36.3339,-0.001047413,No Color
379,OTIS 2 NE,-123.9239,45.0333,-0.000117533,No Color
1915,OTTAWA 5SW,-88.9106,41.3283,-0.000700967,No Color
1876,OTTUMWA INDUSTRIAL AP,-92.4467,41.1078,-0.000922505,No Color
1721,OURAY 4 NE,-109.6422,40.1342,-0.000475634,No Color
658,OWEN 2N,-90.5545,44.98,-0.001593492,No Color
851,OWOSSO WWTP,-84.18,43.0161,-0.000417855,No Color
939,OWYHEE DAM,-117.2467,43.65,-0.000150972,No Color
827,OZARK BEACH,-93.1261,36.6597,-0.00073609,No Color
975,OZONA,-101.2061,30.7169,0.000309251,Dark Blue
96,PACKWOOD,-121.6744,46.6092,-0.00069873,No Color
2643,PACTOLA DAM,-103.4819,44.0622,-0.000365288,No Color
1365,PADUCAH,-88.7719,37.0683,-0.001015565,No Color
571,PAINESVILLE 4 NW,-81.2956,41.7525,-0.001474067,No Color
1252,PAINTER 2W,-75.8217,37.5831,-0.001911324,No Color
426,PAISLEY,-120.5403,42.6922,-0.000701402,No Color
1132,PALACIOS MUNI AP,-96.2536,28.7247,-0.001231254,No Color
1514,PALESTINE,-87.6225,39.0028,-0.000986587,No Color
1220,PALESTINE 2 NE,-95.6039,31.7831,-0.001442026,No Color
30,PALISADE,-108.3506,39.1136,0.001205013,Darkest Blue
835,PALISADES,-111.2167,43.35,-0.002015913,No Color
26,PALM SPRINGS,-116.5097,33.8275,-0.001525815,No Color
507,PALMDALE,-118.0939,34.5883,-0.002250116,No Color
2623,PALMDALE AP,-118.0836,34.6294,-0.001495862,No Color
37,PALMER 3 ESE,-121.8514,47.3058,-0.001794069,No Color
1054,PALMER JOB CORPS,-149.0992,61.5889,-0.002974999,No Color
278,PALOMAR MTN OBSVTRY,-116.84,33.3781,-0.001421106,No Color
1867,PANA,-89.0867,39.3686,-0.001871039,No Color
964,PANDORA,-83.9614,40.9461,-0.001216841,No Color
325,PANGUITCH,-112.4386,37.8156,0.000686499,Darkest Blue
1060,PANTHER JUNCTION,-103.2061,29.3272,-0.000827867,No Color
2470,PAOLI,-86.4858,38.5556,-0.001604547,No Color
2365,PAONIA 1 SW,-107.6236,38.8522,-4.59E-05,No Color
1200,PARIS,-95.5586,33.6744,-0.001506973,No Color
1811,PARIS 2 SE,-88.2958,36.2872,-0.000656341,No Color
1603,PARIS STP,-87.6672,39.6186,0.000322528,Dark Blue
609,PARK FALLS DNR HQ,-90.4506,45.9336,-0.000630804,No Color
940,PARK FOREST,-87.6803,41.4947,-0.001238115,No Color
674,PARK RAPIDS MUNI AP,-95.0678,46.9006,-0.001084091,No Color
85,PARKER RSVR,-114.1708,34.2903,-0.001073959,No Color
1860,PARKERSBURG,-81.5572,39.2811,-0.000975379,No Color
1538,PARKERSBURG WOOD CO AP,-81.4392,39.345,-0.000919201,No Color
2008,PARR,NA,NA,0.000208657,No Color
2539,PARRISH,-82.3478,27.6089,0.000161098,No Color
2442,PARSONS 2 NW,-95.2892,37.3678,0.000738722,Darkest Blue
1163,PARTOUN,-113.8858,39.6308,-0.00135623,No Color
582,PASADENA,-118.1447,34.1483,-0.000741962,No Color
292,PASAMONTE,-103.7408,36.2994,-0.001555826,No Color
1938,PASCAGOULA 3 NE,-88.4781,30.3961,0.00103978,Darkest Blue
219,PASO ROBLES,-120.6856,35.6278,0.000149387,No Color
327,PASO ROBLES MUNI AP,-120.6283,35.6697,-9.24E-05,No Color
943,PATHFINDER DAM,-106.8528,42.4717,-0.002518709,No Color
2116,PATUXENT RIVER NAS,-76.4167,38.3,-0.002364292,No Color
482,PAUL 1ENE,-113.7622,42.6283,-0.001386869,No Color
2239,PAULDING,-84.5919,41.1247,-0.001789674,No Color
2110,PAVILLION,-108.6942,43.2458,-0.003041753,No Color
1933,PAW PAW 2 NW,-88.9989,41.7122,-0.001267294,No Color
2376,PAWHUSKA,-96.3472,36.6692,-0.000799942,No Color
1788,PAWNEE CITY,-96.1558,40.1217,0.001544173,Darkest Blue
1258,PAYETTE,-116.9311,44.0764,-0.000851372,No Color
84,PAYSON,-111.3447,34.2325,-0.000156548,No Color
36,PEARCE - SUNSITES,-109.8378,31.9356,0.000299161,Dark Blue
1473,PEARSALL,-99.0897,28.8889,0.000176347,No Color
1496,PECOS NM,-105.6886,35.5489,-0.00267742,No Color
2086,PEDERNAL 9 E,-105.4739,34.6153,-0.000680871,No Color
676,PELLSTON RGNL AP,-84.7928,45.5644,-0.000651621,No Color
458,PELTON DAM,-121.2506,44.7275,-0.001032992,No Color
1077,PEMBINA,-97.2417,48.9711,-0.00135298,No Color
350,PENDLETON,-118.8528,45.6906,-0.001704131,No Color
498,PENDLETON BR EXP STN,-118.6264,45.7206,-0.001632137,No Color
2703,PENDLETON DWTN,-118.7964,45.6703,-0.006972657,No Color
1769,PENSACOLA FOREST SHERMAN NAS,-87.3167,30.35,-0.000256793,No Color
1549,PENSACOLA RGNL AP,-87.1869,30.4781,-0.001931492,No Color
1902,PEORIA GTR PEORIA AP,-89.6839,40.6675,-0.002738223,No Color
985,PERU 2 WSW,-73.57,44.5658,-0.001562002,No Color
289,PETALUMA AIRPORT,-122.6078,38.2578,5.65E-05,No Color
119,PETERSBURG 1,-132.9372,56.8056,-0.000704013,No Color
1460,PETERSBURG 2 N,-98.01,48.0356,-0.002554838,No Color
811,PETOSKEY,-84.9767,45.3725,-4.68E-06,No Color
980,PETRIFIED FOREST NP,-109.885,34.7994,-0.001604461,No Color
2185,PHILADELPHIA 1 WSW,-89.1303,32.7692,-0.001706198,No Color
1197,PHILADELPHIA INTL AP,-75.2311,39.8683,-0.002255054,No Color
1403,PHILIP AP,-101.6011,44.0511,-0.000832301,No Color
95,PHILIPSBURG RS,-113.3,46.3158,-0.001453595,No Color
1749,PHILLIPS,-104.4936,41.6264,-0.001050893,No Color
1753,PHILO 3 SW,-81.9167,39.8386,-0.0003856,No Color
1669,PHILPOTT DAM 2,-80.0272,36.7764,-0.001188156,No Color
216,PHOENIX SKY HARBOR INTL AP,-112.0039,33.4278,-0.001526804,No Color
1778,PHOENIXVILLE 1 E,-75.5011,40.12,-0.00143317,No Color
404,PICABO,-114.0667,43.3086,-0.003710733,No Color
1939,PICKENS,-82.7189,34.8814,-0.000323322,No Color
1651,PICKSTOWN,-98.5325,43.0689,-0.001326026,No Color
1263,PIEDMONT RSCH STN,-78.1203,38.2322,-0.001146993,No Color
1742,PIEDMONT TRIAD INTL AP,-79.9433,36.0969,-0.000845149,No Color
2513,PIERCE 1 E,-96.1817,29.2353,-0.000500716,No Color
1441,PIERRE RGNL AP,-100.2856,44.3814,-0.001197249,No Color
368,PILOT ROCK 1 SE,-118.8253,45.4756,-0.001401905,No Color
2221,PINE BLUFF,-92.0189,34.2256,-0.000237298,No Color
2686,PINE BLUFF GRIDER FLD,-91.9347,34.175,-0.0007034,No Color
1766,PINE RIVER DAM,-94.1089,46.6694,-0.000422581,No Color
279,PINE VIEW DAM,-111.8378,41.2578,-0.001575349,No Color
208,PINEDALE,-109.8592,42.8747,-0.0011399,No Color
1581,PINEVILLE,-81.5356,37.5742,-0.000979525,No Color
1023,PINKHAM NOTCH,-71.2525,44.2581,-0.002866416,No Color
210,PINNACLES NM,-121.1822,36.4819,0.000103794,No Color
2277,PINSON,-86.685,33.6906,-0.001368461,No Color
1345,PIOCHE,-114.45,37.9344,-0.001985382,No Color
760,PIPESTONE,-96.3258,44.0139,-0.000951347,No Color
1382,PISGAH FOREST 3 NE,-82.6475,35.2719,-0.00140862,No Color
578,PISMO BEACH,-120.6831,35.1597,-0.000258558,No Color
1136,PITTSBURGH INTL AP,-80.2144,40.4847,-0.002105501,No Color
2653,PITTSFIELD MUNI AP,-73.2892,42.4272,-0.000668117,No Color
104,PLACERVILLE IFG,-120.7333,38.7333,-0.002489182,No Color
360,PLAIN,-120.6456,47.785,-0.000334468,No Color
2419,PLAINS,-102.8281,33.1869,-0.000910846,No Color
1530,PLAINS SW GA EXP STN,-84.3711,32.0467,-0.00119667,No Color
2438,PLAINVIEW,-101.7022,34.1892,-0.000978371,No Color
1560,PLAINVILLE 4WNW,-99.3808,39.245,0.000395102,Dark Blue
554,PLANT CITY,-82.1422,28.0236,0.000122705,No Color
1289,PLEASANT GROVE,-111.7339,40.3675,-0.002764447,No Color
1068,PLEASANT MT 1 W,-75.4464,41.7394,-0.002549079,No Color
2108,PLEVNA,-104.5164,46.4178,-0.000604244,No Color
668,PLYMOUTH,-87.9714,43.73,-0.000764699,No Color
1277,PLYMOUTH-KINGSTON,-70.6961,41.9819,-0.002763293,No Color
302,PLYMOUTH 5 E,-76.6592,35.8722,-0.000856887,No Color
